File Path,Title,Object Type,Source,Parent ARK,Item ARK
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_154v_13-016\Syr-2A_154v_13-016_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 154v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_154v_13-016,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_154v_13-016\Syr-2A_154v_13-016_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 154v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_154v_13-016,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017\Syr-2A_155r_13-017_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 155r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017\Syr-2A_155r_13-017_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 155r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017\Syr-2A_155r_13-017_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 155r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017\Syr-2A_155r_13-017_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 155r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155r_13-017,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018\Syr-2A_155v_13-018_DJK_ICA_02_RGB.tif,Image of Sinai Syriac 2A 155v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018\Syr-2A_155v_13-018_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 155v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018\Syr-2A_155v_13-018_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 155v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018\Syr-2A_155v_13-018_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 155v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018\Syr-2A_155v_13-018_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 155v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_155v_13-018,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_DJK_ICA_01_RGB.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_DJK_ICA_02_RGB.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019\Syr-2A_156r_13-019_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 156r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156r_13-019,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_DJK_ICA_01_RGB.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_KTK_pseudo_WBUVB47-VIS.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020\Syr-2A_156v_13-020_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 156v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_156v_13-020,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021\Syr-2A_157r_13-021_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 157r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021\Syr-2A_157r_13-021_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 157r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021\Syr-2A_157r_13-021_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 157r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021\Syr-2A_157r_13-021_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 157r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157r_13-021,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022\Syr-2A_157v_13-022_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 157v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022\Syr-2A_157v_13-022_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 157v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022\Syr-2A_157v_13-022_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 157v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022\Syr-2A_157v_13-022_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 157v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022\Syr-2A_157v_13-022_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 157v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_157v_13-022,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_DJK_ICA_01_RGB.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023\Syr-2A_158r_13-023_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 158r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158r_13-023,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024\Syr-2A_158v_13-024_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 158v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024\Syr-2A_158v_13-024_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 158v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024\Syr-2A_158v_13-024_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 158v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024\Syr-2A_158v_13-024_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 158v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_158v_13-024,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_RLE_PCA_98_RGB.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025\Syr-2A_159r_13-025_RLE_PCA_99_RGB.tif,Image of Sinai Syriac 2A 159r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159r_13-025,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026\Syr-2A_159v_13-026_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 159v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026\Syr-2A_159v_13-026_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 159v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026\Syr-2A_159v_13-026_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 159v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026\Syr-2A_159v_13-026_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 159v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026\Syr-2A_159v_13-026_RLE_PCA_01_RGB.tif,Image of Sinai Syriac 2A 159v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_159v_13-026,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027\Syr-2A_160r_13-027_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 160r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027\Syr-2A_160r_13-027_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 160r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027\Syr-2A_160r_13-027_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 160r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027\Syr-2A_160r_13-027_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 160r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160r_13-027,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_DJK_ICA_01_RGB.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028\Syr-2A_160v_13-028_RLE_PCA_01_RGB.tif,Image of Sinai Syriac 2A 160v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_160v_13-028,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029\Syr-2A_161r_13-029_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 161r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029\Syr-2A_161r_13-029_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 161r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029\Syr-2A_161r_13-029_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 161r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029\Syr-2A_161r_13-029_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 161r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029\Syr-2A_161r_13-029_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 161r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161r_13-029,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030\Syr-2A_161v_13-030_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 161v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030\Syr-2A_161v_13-030_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 161v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030\Syr-2A_161v_13-030_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 161v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030\Syr-2A_161v_13-030_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 161v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030\Syr-2A_161v_13-030_RLE_PCA_01_RGB.tif,Image of Sinai Syriac 2A 161v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_161v_13-030,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031\Syr-2A_162r_13-031_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 162r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031\Syr-2A_162r_13-031_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 162r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031\Syr-2A_162r_13-031_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 162r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031\Syr-2A_162r_13-031_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 162r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031\Syr-2A_162r_13-031_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 162r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162r_13-031,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032\Syr-2A_162v_13-032_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 162v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032\Syr-2A_162v_13-032_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 162v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032\Syr-2A_162v_13-032_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 162v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032\Syr-2A_162v_13-032_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 162v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032\Syr-2A_162v_13-032_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 162v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_162v_13-032,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033\Syr-2A_163r_13-033_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 163r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033\Syr-2A_163r_13-033_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 163r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033\Syr-2A_163r_13-033_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 163r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163r_13-033,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_pseudo_avgUV-VIS.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_pseudo_WBUVUVP-MB780IR.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_sharpie_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034\Syr-2A_163v_13-034_RLE_PCA_02_RGB.tif,Image of Sinai Syriac 2A 163v,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_163v_13-034,,
\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_164r_13-035\Syr-2A_164r_13-035_KTK_pseudo_avgUV-MB780IR.tif,Image of Sinai Syriac 2A 164r,page,\\dl_deposit\spp_ingest\IngestPackage1\Syr-2A\Syr-2A_164r_13-035,,
