CSV Source File,File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,IIIF Manifest URL
./sinai_del6-2/syriac_0174.csv,"""Masters/sinaimasters/syr/syriac_0174/lcc_right.tif""",396,sinai,LCC Right, ,non-paged,ark:/21198/z1669xxh,ark:/21198/z1669xxh/nc05485j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 174,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1669xxh%2Fnc05485j
./sinai_del6-2/arabic_0461.csv,"""Masters/sinaimasters/ara/arabic_0461/lcc.tif""",240,sinai,LCC, ,non-paged,ark:/21198/z1v13pjk,ark:/21198/z1v13pjk/h789b98f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 461,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13pjk%2Fh789b98f
./sinai_del6-2/arabic_0677.csv,"""Masters/sinaimasters/ara/arabic_0677/lcc_left.tif""",179,sinai,LCC Left, ,non-paged,ark:/21198/z1932bvt,ark:/21198/z1932bvt/kh41r75p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 677,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932bvt%2Fkh41r75p
./sinai_del6-2/arabic_0677.csv,"""Masters/sinaimasters/ara/arabic_0677/lcc_right.tif""",180,sinai,LCC Right, ,non-paged,ark:/21198/z1932bvt,ark:/21198/z1932bvt/p869062j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 677,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932bvt%2Fp869062j
./sinai_del6-2/syriac_0164.csv,"""Masters/sinaimasters/syr/syriac_0164/lcc_left.tif""",207,sinai,LCC Left, ,non-paged,ark:/21198/z1q5479k,ark:/21198/z1q5479k/7c934h3n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 164,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q5479k%2F7c934h3n
./sinai_del6-2/syriac_0164.csv,"""Masters/sinaimasters/syr/syriac_0164/lcc_right.tif""",208,sinai,LCC Right, ,non-paged,ark:/21198/z1q5479k,ark:/21198/z1q5479k/8605zq1n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 164,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q5479k%2F8605zq1n
./sinai_del6-2/syriac_0011.csv,"""Masters/sinaimasters/syr/syriac_0011/lcc.tif""",262,sinai,LCC, ,non-paged,ark:/21198/z11k0vjk,ark:/21198/z11k0vjk/0j53p52r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 11,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0vjk%2F0j53p52r
./sinai_del6-2/syriac_0039.csv,"""Masters/sinaimasters/syr/syriac_0039/lcc_left.tif""",477,sinai,LCC Left, ,non-paged,ark:/21198/z1hm6t4r,ark:/21198/z1hm6t4r/1m46cx17,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 39,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6t4r%2F1m46cx17
./sinai_del6-2/syriac_0039.csv,"""Masters/sinaimasters/syr/syriac_0039/lcc_right.tif""",478,sinai,LCC Right, ,non-paged,ark:/21198/z1hm6t4r,ark:/21198/z1hm6t4r/2722qt8k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 39,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6t4r%2F2722qt8k
./sinai_del6-2/arabic_0128.csv,"""Masters/sinaimasters/ara/arabic_0128/lcc.tif""",559,sinai,LCC, ,non-paged,ark:/21198/z1w684hf,ark:/21198/z1w684hf/bb73xr9t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 128,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w684hf%2Fbb73xr9t
./sinai_del6-2/arabic_0300.csv,"""Masters/sinaimasters/ara/arabic_0300/lcc.tif""",334,sinai,LCC, ,non-paged,ark:/21198/z1s7710h,ark:/21198/z1s7710h/x680hc71,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 300,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7710h%2Fx680hc71
./sinai_del6-2/arabic_0512.csv,"""Masters/sinaimasters/ara/arabic_0512/lcc.tif""",474,sinai,LCC, ,non-paged,ark:/21198/z1fv04sh,ark:/21198/z1fv04sh/4s57387c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 512,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv04sh%2F4s57387c
./sinai_del6-2/syriac_0173.csv,"""Masters/sinaimasters/syr/syriac_0173/lcc_left.tif""",257,sinai,LCC Left, ,non-paged,ark:/21198/z19w2080,ark:/21198/z19w2080/ds624r23,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 173,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2080%2Fds624r23
./sinai_del6-2/syriac_0173.csv,"""Masters/sinaimasters/syr/syriac_0173/lcc_right.tif""",258,sinai,LCC Right, ,non-paged,ark:/21198/z19w2080,ark:/21198/z19w2080/gk568p6r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 173,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2080%2Fgk568p6r
./sinai_del6-2/syriac_0166.csv,"""Masters/sinaimasters/syr/syriac_0166/lcc_left.tif""",515,sinai,LCC Left, ,non-paged,ark:/21198/z1kd3gkv,ark:/21198/z1kd3gkv/kn99q79r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 166,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3gkv%2Fkn99q79r
./sinai_del6-2/syriac_0166.csv,"""Masters/sinaimasters/syr/syriac_0166/lcc_right.tif""",516,sinai,LCC Right, ,non-paged,ark:/21198/z1kd3gkv,ark:/21198/z1kd3gkv/7564jz5r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 166,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3gkv%2F7564jz5r
./sinai_del6-2/arabic_0513.csv,"""Masters/sinaimasters/ara/arabic_0513/lcc.tif""",786,sinai,LCC, ,non-paged,ark:/21198/z1b29d02,ark:/21198/z1b29d02/9662hf9p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 513,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29d02%2F9662hf9p
./sinai_del6-2/syriac_0006.csv,"""Masters/sinaimasters/syr/syriac_0006/lcc.tif""",350,sinai,LCC, ,non-paged,ark:/21198/z15b1m5z,ark:/21198/z15b1m5z/hc801259,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 6,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1m5z%2Fhc801259
./sinai_del6-2/arabic_0158.csv,"""Masters/sinaimasters/ara/arabic_0158/lcc_left.tif""",373,sinai,LCC Left, ,non-paged,ark:/21198/z1mp6mzn,ark:/21198/z1mp6mzn/v016196w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 158,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6mzn%2Fv016196w
./sinai_del6-2/arabic_0158.csv,"""Masters/sinaimasters/ara/arabic_0158/lcc_right.tif""",374,sinai,LCC Right, ,non-paged,ark:/21198/z1mp6mzn,ark:/21198/z1mp6mzn/w323gq5n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 158,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6mzn%2Fw323gq5n
./sinai_del6-2/arabic_0428.csv,"""Masters/sinaimasters/ara/arabic_0428/lcc_left.tif""",703,sinai,LCC Left, ,non-paged,ark:/21198/z13j4xnj,ark:/21198/z13j4xnj/fr70cq8d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 428,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j4xnj%2Ffr70cq8d
./sinai_del6-2/arabic_0428.csv,"""Masters/sinaimasters/ara/arabic_0428/lcc_right.tif""",704,sinai,LCC Right, ,non-paged,ark:/21198/z13j4xnj,ark:/21198/z13j4xnj/kz85qf24,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 428,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j4xnj%2Fkz85qf24
./sinai_del6-2/arabic_0212.csv,"""Masters/sinaimasters/ara/arabic_0212/lcc_left.tif""",243,sinai,LCC Left, ,non-paged,ark:/21198/z1qg0bjj,ark:/21198/z1qg0bjj/tb76bn7j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 212,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0bjj%2Ftb76bn7j
./sinai_del6-2/arabic_0212.csv,"""Masters/sinaimasters/ara/arabic_0212/lcc_right.tif""",244,sinai,LCC Right, ,non-paged,ark:/21198/z1qg0bjj,ark:/21198/z1qg0bjj/2592730x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 212,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0bjj%2F2592730x
./sinai_del6-2/arabic_0207.csv,"""Masters/sinaimasters/ara/arabic_0207/lcc_left.tif""",371,sinai,LCC Left, ,non-paged,ark:/21198/z1001kwz,ark:/21198/z1001kwz/4j52rb46,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 207,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001kwz%2F4j52rb46
./sinai_del6-2/arabic_0207.csv,"""Masters/sinaimasters/ara/arabic_0207/lcc_right.tif""",372,sinai,LCC Right, ,non-paged,ark:/21198/z1001kwz,ark:/21198/z1001kwz/3z12d28k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 207,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001kwz%2F3z12d28k
./sinai_del6-2/syriac_0276.csv,Masters/sinaimasters/syr/syriac_0276/lcc_left.tif,401,sinai,LCC Left, ,non-paged,ark:/21198/z1n60538,ark:/21198/z1n60538/ff279c2t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 276,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60538%2Fff279c2t
./sinai_del6-2/syriac_0276.csv,Masters/sinaimasters/syr/syriac_0276/lcc_right.tif,402,sinai,LCC Right, ,non-paged,ark:/21198/z1n60538,ark:/21198/z1n60538/3r31c52z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 276,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60538%2F3r31c52z
./sinai_del6-2/syriac_0262.csv,"""Masters/sinaimasters/syr/syriac_0262/lcc_left.tif""",187,sinai,LCC Left, ,non-paged,ark:/21198/z1572wsp,ark:/21198/z1572wsp/w6669j73,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 262,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1572wsp%2Fw6669j73
./sinai_del6-2/syriac_0262.csv,"""Masters/sinaimasters/syr/syriac_0262/lcc_right.tif""",188,sinai,LCC Right, ,non-paged,ark:/21198/z1572wsp,ark:/21198/z1572wsp/wd42jj9g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 262,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1572wsp%2Fwd42jj9g
./sinai_del6-2/syriac_0248.csv,"""Masters/sinaimasters/syr/syriac_0248/lcc.tif""",540,sinai,LCC, ,non-paged,ark:/21198/z1p57656,ark:/21198/z1p57656/vt780n36,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 248,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57656%2Fvt780n36
./sinai_del6-2/arabic_0239.csv,"""Masters/sinaimasters/ara/arabic_0239/lcc.tif""",182,sinai,LCC, ,non-paged,ark:/21198/z1jq2jqw,ark:/21198/z1jq2jqw/fx541v2x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 239,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2jqw%2Ffx541v2x
./sinai_del6-2/arabic_0238.csv,"""Masters/sinaimasters/ara/arabic_0238/lcc_left.tif""",753,sinai,LCC Left, ,non-paged,ark:/21198/z1pg39cq,ark:/21198/z1pg39cq/6q27qc61,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 238,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg39cq%2F6q27qc61
./sinai_del6-2/arabic_0238.csv,"""Masters/sinaimasters/ara/arabic_0238/lcc_right.tif""",754,sinai,LCC Right, ,non-paged,ark:/21198/z1pg39cq,ark:/21198/z1pg39cq/8025rb4w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 238,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg39cq%2F8025rb4w
./sinai_del6-2/arabic_0416.csv,"""Masters/sinaimasters/ara/arabic_0416/lcc.tif""",424,sinai,LCC, ,non-paged,ark:/21198/z1795pc8,ark:/21198/z1795pc8/gs81v43t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 416,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795pc8%2Fgs81v43t
./sinai_del6-2/syriac_0275.csv,"""Masters/sinaimasters/syr/syriac_0275/lcc_left.tif""",667,sinai,LCC Left, ,non-paged,ark:/21198/z1rz0wqj,ark:/21198/z1rz0wqj/p506ck1d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 275,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0wqj%2Fp506ck1d
./sinai_del6-2/syriac_0275.csv,"""Masters/sinaimasters/syr/syriac_0275/lcc_right.tif""",668,sinai,LCC Right, ,non-paged,ark:/21198/z1rz0wqj,ark:/21198/z1rz0wqj/2x47bz74,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 275,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0wqj%2F2x47bz74
./sinai_del6-2/arabic_0166.csv,"""Masters/sinaimasters/ara/arabic_0166/lcc_left.tif""",547,sinai,LCC Left, ,non-paged,ark:/21198/z1gx5w7b,ark:/21198/z1gx5w7b/38645g9v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 166,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5w7b%2F38645g9v
./sinai_del6-2/arabic_0166.csv,"""Masters/sinaimasters/ara/arabic_0166/lcc_right.tif""",548,sinai,LCC Right, ,non-paged,ark:/21198/z1gx5w7b,ark:/21198/z1gx5w7b/vj213c1q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 166,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5w7b%2Fvj213c1q
./sinai_del6-2/syriac_0265.csv,"""Masters/sinaimasters/syr/syriac_0265/lcc_left.tif""",47,sinai,LCC Left, ,non-paged,ark:/21198/z11g24z0,ark:/21198/z11g24z0/n389fm5n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 265,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g24z0%2Fn389fm5n
./sinai_del6-2/syriac_0265.csv,"""Masters/sinaimasters/syr/syriac_0265/lcc_right.tif""",48,sinai,LCC Right, ,non-paged,ark:/21198/z11g24z0,ark:/21198/z11g24z0/mp394j51,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 265,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g24z0%2Fmp394j51
./sinai_del6-2/syriac_0073.csv,"""Masters/sinaimasters/syr/syriac_0073/lcc.tif""",413,sinai,LCC, ,non-paged,ark:/21198/z1r518gd,ark:/21198/z1r518gd/9n88b43v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 73,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r518gd%2F9n88b43v
./sinai_del6-2/syriac_0067.csv,"""Masters/sinaimasters/syr/syriac_0067/lcc.tif""",184,sinai,LCC, ,non-paged,ark:/21198/z10p2hq5,ark:/21198/z10p2hq5/2975m87m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 67,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2hq5%2F2975m87m
./sinai_del6-2/arabic_0214.csv,"""Masters/sinaimasters/ara/arabic_0214/lcc_left.tif""",265,sinai,LCC Left, ,non-paged,ark:/21198/z1kp9kt8,ark:/21198/z1kp9kt8/zz53kq0f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 214,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9kt8%2Fzz53kq0f
./sinai_del6-2/arabic_0214.csv,"""Masters/sinaimasters/ara/arabic_0214/lcc_right.tif""",266,sinai,LCC Right, ,non-paged,ark:/21198/z1kp9kt8,ark:/21198/z1kp9kt8/kv184v05,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 214,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9kt8%2Fkv184v05
./sinai_del6-2/arabic_0017.csv,"""Masters/sinaimasters/ara/arabic_0017/lcc_left.tif""",411,sinai,LCC Left,,non-paged,ark:/21198/z11v6zq3,ark:/21198/z11v6zq3/7005kf5z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 17,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v6zq3%2F7005kf5z
./sinai_del6-2/arabic_0017.csv,"""Masters/sinaimasters/ara/arabic_0017/lcc_right.tif""",412,sinai,LCC Right,,non-paged,ark:/21198/z11v6zq3,ark:/21198/z11v6zq3/5170m60d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 17,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v6zq3%2F5170m60d
./sinai_del6-2/syriac_0072.csv,"""Masters/sinaimasters/syr/syriac_0072/lcc.tif""",539,sinai,LCC, ,non-paged,ark:/21198/z1vx2195,ark:/21198/z1vx2195/h239b99w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 72,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2195%2Fh239b99w
./sinai_del6-2/syriac_0258.csv,"""Masters/sinaimasters/syr/syriac_0258/lcc_left.tif""",283,sinai,LCC Left, ,non-paged,ark:/21198/z1903ngz,ark:/21198/z1903ngz/b782zs8k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 258,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903ngz%2Fb782zs8k
./sinai_del6-2/syriac_0258.csv,"""Masters/sinaimasters/syr/syriac_0258/lcc_right.tif""",284,sinai,LCC Right, ,non-paged,ark:/21198/z1903ngz,ark:/21198/z1903ngz/1j45t89m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 258,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903ngz%2F1j45t89m
./sinai_del6-2/syriac_0272.csv,"""Masters/sinaimasters/syr/syriac_0272/lcc.tif""",408,sinai,LCC, ,non-paged,ark:/21198/z1wq1nf8,ark:/21198/z1wq1nf8/1593xp8h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 272,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1nf8%2F1593xp8h
